"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOMF_SINGLE_STRANDED_DNA_EXODEOXYRIBONUCLEASE_ACTIVITY","0.452768729641694",0.905899917129655,"0.0736212741014394","0.712550049767054","1.07860290121568","9","c(""PLD3"", ""POLE"", ""EXD2"", ""MGME1"")"
"GOMF_SYNTAXIN_1_BINDING","0.445266272189349",0.905899917129655,"0.0696133438850965","0.607875278723822","1.03847665768144","20","c(""STXBP5"", ""UNC13B"", ""VAMP3"", ""SNAP23"", ""STXBP3"", ""STXBP2"", ""DAPK1"", ""SNPH"", ""STXBP1"")"
"GOMF_TELOMERASE_INHIBITOR_ACTIVITY","0.456198347107438",0.905899917129655,"0.0739901439101341","0.766133832073126","1.07837315149151","5","c(""ERCC4"", ""PIF1"", ""POT1"", ""PINX1"")"
"GOMF_TOXIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","0.452768729641694",0.905899917129655,"0.0736212741014394","0.71203876370813","1.07782895610588","9","c(""LRP5"", ""LRP6"", ""SLC29A4"", ""SLC22A1"", ""SLC22A3"", ""SLC7A8"")"
"GOBP_CARDIAC_MUSCLE_CONTRACTION","0.456804733727811",0.906114979493047,"0.057609110864425","0.469540685210729","1.01449721345232","130","c(""DLG1"", ""STC1"", ""CACNA2D1"", ""CCN2"", ""ANK2"", ""AKAP9"", ""CACNA1C"", ""DSG2"", ""HSP90AA1"", ""CACNA1D"", ""SLC8A1"", ""FLNA"", ""ASB3"", ""GAA"", ""PDE4B"", ""GPD1L"", ""NEDD4L"", ""GJC1"", ""MTOR"", ""SCN1B"", ""PDE5A"", ""VEGFB"", ""PRKACA"", ""CALM1"", ""PPP1R13L"", ""CAMK2D"", ""FGF12"", ""SNTA1"", ""DSP"", ""GJA1"", ""TTN"", ""GATA4"", ""ATP1B1"")"
"GOBP_CELL_PROLIFERATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT","0.457463884430177",0.906114979493047,"0.0723570851036907","0.695932276780362","1.06391210032598","10","c(""STAT1"", ""WT1"", ""BMP7"")"
"GOBP_CHITIN_METABOLIC_PROCESS","0.456953642384106",0.906114979493047,"0.0739901439101341","0.743545937453932","1.06708315846956","6","c(""CTBS"", ""CHIT1"")"
"GOBP_EMBRYONIC_HEART_TUBE_DEVELOPMENT","0.456962025316456",0.906114979493047,"0.0607719451853533","0.485536612733593","1.01103018973124","85","c(""YAP1"", ""PKD2"", ""HIF1A"", ""BBS7"", ""AHI1"", ""STIL"", ""TGFBR2"", ""ARL13B"", ""NPHP3"", ""MIB1"", ""ACVR1"", ""OVOL2"", ""CLUAP1"", ""WNT5A"", ""PLXNA4"", ""NOTCH2"", ""ECE1"", ""GATA4"")"
"GOBP_LEUKOCYTE_AGGREGATION","0.457055214723926",0.906114979493047,"0.070113215764256","0.65833393183781","1.05229564048014","13","c(""MSN"", ""IL1B"", ""STK10"", ""JAM2"", ""SEMA4D"", ""BMP7"")"
"GOBP_L_ARGININE_TRANSMEMBRANE_TRANSPORT","0.457271364317841",0.906114979493047,"0.0689567351672811","0.642393506456294","1.0423522383746","15","c(""SLC7A1"", ""CLN3"", ""SLC25A15"", ""SLC7A7"", ""SLC25A29"", ""SLC7A6"", ""SLC11A1"")"
